,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockValue,IncomeTaxExpenseBenefit,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,StockholdersEquity,name,cityba,afs,Major Group,cluster label
100,-192380072.9,138158120.6,126104120.8,-11028369.16,0.001,220033.0,-5277881.415,67148.0,-144418058.2,67148.0,15569290.09,-58586002.53,29896411.79,-8914.0,-8914.0,61973967.81,-20746148.0,-67148.0,chun can capital group,liverpool,4,36,0
101,9083119.0,7472235.0,6787250.0,6748948.0,0.0001,1054.0,800.0,897555.0,9083119.0,287100.0,6844595.0,-27253.0,-68394.0,-217203.0,18790455.57,-181417465.1,-230922.0,8185564.0,"aeluma, inc.",goleta,4,36,0
102,8921246.0,2451645.0,1357633.0,1189908.0,0.0001,1834558.0,-3337497.949,15973925.0,8921246.0,3232547.0,5500000.0,-96738.0,-4213354.0,153445.0,-2967945.0,127706.0,-421629340.0,-7052679.0,"ascent solar technologies, inc.",thornton,4,36,0
103,103199000.0,58595676.02,211397942.4,-16530898.69,5.954652891,73235216.0,18789623.16,-16678365.58,191382680.9,-540561865.7,-115770297.9,-85869866.55,182339063.0,75803451.35,118927640.0,1000735741.0,2032259132.0,1079494762.0,sequans communications,colombes,2,36,0
104,1104225.0,1100572.0,29194.0,-167670.1407,0.001,77127.0,0.0,6788811.0,1104225.0,6468421.0,197032.0,0.0,-228737.0,-927615.0,-379363.0,3653.0,-21798328.0,-5684586.0,american rebel holdings inc,nashville,4,30,0
105,2872731000.0,1159236000.0,401033000.0,-179860000.0,0.01,1358000.0,29307000.0,1050110005.0,2872731000.0,260530000.0,-223954000.0,-87261000.0,134970000.0,173446000.0,252867000.0,563258000.0,701213000.0,1786963391.0,entegris inc,billerica,1,30,0
106,1716700000.0,317500000.0,119000000.0,-17900000.0,0.01,600000.0,19200000.0,1105705454.0,1716700000.0,177600000.0,-93400000.0,-6800000.0,81900000.0,55100000.0,132400000.0,527600000.0,939800000.0,498300000.0,armstrong world industries inc,lancaster,1,30,0
107,107860000.0,78686000.0,20223000.0,-3143107.204,-0.929975107,41803349.35,475000.0,22171000.0,107860000.0,21214000.0,-2864000.0,-2723000.0,3296000.0,8231000.0,3261000.0,27323000.0,22062000.0,85689000.0,deswell industries inc,macao,4,30,0
108,14620000000.0,4655000000.0,637000000.0,-373000000.0,1.0,450000000.0,83000000.0,10609000000.0,14620000000.0,3776000000.0,-334000000.0,-109000000.0,76000000.0,286000000.0,497000000.0,1158000000.0,-2888000000.0,3986000000.0,newell brands inc.,atlanta,1,30,0
109,4110102000.0,1492454000.0,291495000.0,-13475000.0,0.01,702000.0,35969000.0,1993688873.0,4110102000.0,782566000.0,-45413000.0,-137088000.0,175581000.0,141229657.7,84403000.0,1224455000.0,1734638000.0,1986282000.0,aptargroup inc,crystal lake,1,30,0
110,499400000.0,212400000.0,14600000.0,900000.0,-1.232828398,0.0,-100000.0,266800000.0,499400000.0,130900000.0,-21800000.0,54300000.0,-31700000.0,7700000.0,9500000.0,237500000.0,-300700000.0,232600000.0,"armstrong flooring, inc.",lancaster,4,30,0
111,1219900000.0,546100000.0,139100000.0,24400000.0,0.01,600000.0,100100000.0,1424600000.0,1219900000.0,909700000.0,-169000000.0,31500000.0,166100000.0,112200000.0,197600000.0,202500000.0,1161600000.0,-204700000.0,tupperware brands corp,orlando,2,30,0
112,1194400000.0,570600000.0,107300000.0,-35800000.0,0.01,600000.0,23500000.0,1307200000.0,1194400000.0,912200000.0,-55700000.0,23900000.0,1400000.0,80900000.0,75900000.0,195100000.0,1202100000.0,-112800000.0,tupperware brands corp,orlando,2,30,0
113,718687000.0,242789000.0,242767144.2,17207000.0,0.0001,12000.0,5218000.0,398612000.0,718687000.0,111891000.0,17852000.0,-12843000.0,14167000.0,-53598000.0,-22739000.0,56180000.0,-31300000.0,320075000.0,"latham group, inc.",latham,4,30,0
114,17577000000.0,4588000000.0,804000000.0,54000000.0,45.19552971,1000000.0,173000000.0,14624000000.0,17577000000.0,2879000000.0,-534000000.0,-355000000.0,912000000.0,194000000.0,343000000.0,4731000000.0,2113000000.0,6094851348.0,"berry global group, inc.",evansville,1,30,0
115,430475000.0,201211000.0,13543000.0,-14758000.0,5.731523861,22109000.0,3795000.0,1073075380.0,430475000.0,127148000.0,-29493000.0,-6595000.0,21301000.0,11075000.0,15869000.0,83981000.0,-109419000.0,201981000.0,myers industries inc,akron,2,30,0
116,188430000.0,78782000.0,5596000.0,1465000.0,0.01,80000.0,2894000.0,86327000.0,188430000.0,51689000.0,-1644000.0,-5387000.0,8496000.0,4086000.0,11519000.0,74613000.0,92413000.0,102103000.0,core molding technologies inc,columbus,4,30,0
117,18931320.0,11696338.0,11832182.22,-783101.392,0.01,17543575.09,0.0,11440066.0,18931320.0,6125378.0,-920958.0,-61166.0,-337854.0,243587.0,268351.0,183740.0,-12487555.0,7491254.0,"forward industries, inc.",hauppauge,4,30,0
118,2043975000.0,494146000.0,220464000.0,4254909.998,1.061483111,52654313.59,8811000.0,661802000.0,2043975000.0,137569000.0,2723000.0,-115999000.0,118728000.0,21769000.0,34799000.0,341685000.0,-228866000.0,1382173000.0,azek co inc.,chicago,4,30,0
119,207083000.0,105959000.0,7682000.0,7234000.0,0.001,20000.0,2733000.0,86995000.0,207083000.0,40137000.0,14760000.0,-4839000.0,-2687000.0,9583000.0,10641000.0,92936000.0,30019000.0,111599000.0,karat packaging inc.,chino,4,30,0
120,1121363.0,1109256.0,60899.0,-199060.0,0.001,72808.0,-3474602.322,6133800.0,1121363.0,5835910.0,586303.0,-3792018.317,-387243.0,-3463310.0,-1707019.0,5266.0,-20870713.0,-5012437.0,american rebel holdings inc,nashville,4,30,0
121,16701000000.0,3817000000.0,750000000.0,0.0,0.01,1000000.0,154000000.0,14609000000.0,16701000000.0,2183000000.0,-1220000000.0,-316000000.0,1530000000.0,195000000.0,1179000000.0,4561000000.0,1608000000.0,-4662338194.0,"berry global group, inc.",evansville,1,30,0
122,24065.0,16881.0,2557.0,-38745240.12,0.001,470519.0,-3350164.662,3786162.0,24065.0,3784525.0,362476.0,-41063686.1,-526860.0,-1947336.0,-2124194.0,263.0,-15580215.0,-3762097.0,mirage energy corp,san antonio,4,30,0
123,32866106.0,9954632.0,5391591.0,3631136.0,0.001,466095.0,-3669974.106,41965064.0,32866106.0,30821589.0,33449131.0,-20039142.0,-9779889.0,-12638637.0,-5768768.0,979673.0,-145025761.0,-9098958.0,"sanuwave health, inc.",suwanee,4,38,0
124,463533143.0,3348743.0,2753154.0,-62398499.5,-2.825865898,36075418.01,0.0,68406802.0,463533143.0,813471.0,41805613.29,-104745813.7,-511921.0,13637202.0,-602319.0,90243825.48,-68016288.0,-64911288.0,beauty health co,long beach,4,38,0
125,835247.0,147153.0,23578.0,12996.0,0.001,6799.0,-3504234.585,1732226.0,835247.0,1405048.0,1220489.0,-160164.0,-1047329.0,-3522780.0,-1958988.0,214038.0,-58111426.0,-896979.0,"petvivo holdings, inc.",edina,4,38,0
126,5609000.0,5609000.0,31800776.59,5366000.0,0.001,28000.0,-3218373.779,114000.0,5609000.0,114000.0,49000.0,-16000.0,5333000.0,5452000.0,8915212.616,-190776051.1,-33112000.0,5495000.0,ekimas corp,canton,4,38,0
127,463533143.0,71488000.0,2753154.0,1160525.281,0.01,53038599.54,-306000.0,267994000.0,234789000.0,813471.0,4377000.0,-988000.0,-511921.0,13637202.0,-602319.0,8146000.0,-46878000.0,-33205000.0,beauty health co,long beach,4,38,0
128,232155.0,132155.0,122155.0,122129.0,0.001,550028.0,-6222741.918,611816.0,232155.0,286816.0,539490.0,-75000.0,-342361.0,-11994524.0,-11109560.0,-131453360.6,-12895662.0,-379661.0,altair international corp.,pittsburgh,4,38,0
129,20834000.0,18001000.0,17161000.0,8815000.0,0.001,12000.0,-2944916.393,8889000.0,20834000.0,8354000.0,14300000.0,-80000.0,-5405000.0,-2800000.0,-2575000.0,1738000.0,-439031000.0,11945000.0,"plus therapeutics, inc.",austin,4,38,0
130,10768893.0,10031222.0,8364197.0,3137984.0,0.0001,505.0,-3071976.783,1933764.0,10768893.0,1582869.0,3789995.0,-83273.0,-568738.0,-531584.0,-592158.0,187256.0,-197473167.0,8835129.0,"neurometrix, inc.",waltham,4,38,0
131,561438000.0,140879000.0,48161000.0,-6274000.0,0.01,377000.0,-4504000.0,121981000.0,561438000.0,57584000.0,-16986000.0,-13711000.0,24093000.0,-31548000.0,-35283000.0,37073000.0,-131866000.0,439457000.0,angiodynamics inc,latham,2,38,0
132,48307000000.0,16343000000.0,5936816015.0,61000000.0,0.01,9000000.0,415000000.0,33791000000.0,48307000000.0,9440000000.0,-2434000000.0,-1043000000.0,3575000000.0,3148000000.0,1971000000.0,9358000000.0,44824000000.0,14448000000.0,3m co,st paul,1,38,0
133,33698000000.0,9032000000.0,2241000000.0,-702000000.0,0.1,306819.0343,70000000.0,19878000000.0,33698000000.0,4252000000.0,-1729000000.0,-298000000.0,1330000000.0,894000000.0,1191000000.0,2738000000.0,12881000000.0,4437688485.0,stryker corp,kalamazoo,1,38,0
134,2146473000.0,765748000.0,204138000.0,-652731000.0,0.001,62000.0,5837000.0,746208844.6,2146473000.0,193732000.0,-653261000.0,-77293000.0,79396000.0,1799000.0,80626315.36,295779000.0,104083000.0,1707068957.0,nuvasive inc,san diego,1,38,0
135,7066387000.0,1437228000.0,361781000.0,-14099000.0,10.8722275,87830947.75,28840000.0,3600285000.0,7066387000.0,526848000.0,-240717000.0,-31756000.0,255697974.2,158114000.0,128620000.0,449754000.0,-7826389098.0,3466102000.0,teleflex inc,wayne,1,38,0
136,3712787000.0,1032382000.0,397414000.0,-72752000.0,0.01,895000.0,31640000.0,2137806000.0,3712787000.0,318756000.0,-100490000.0,-125483000.0,160371000.0,80462000.0,82568000.0,295759000.0,609955000.0,1574981000.0,integra lifesciences holdings corp,princeton,1,38,0
137,4503800000.0,3474200000.0,1158800000.0,340900000.0,0.001,126944724.2,-5300000.0,2506200000.0,4503800000.0,600700000.0,400000.0,251000000.0,89400000.0,103200000.0,146900000.0,676000000.0,-98900000.0,-372998593.6,dexcom inc,san diego,1,38,0
138,19682000000.0,8004000000.0,3136000000.0,-596000000.0,1.0,683000000.0,142000000.0,11147000000.0,19682000000.0,3344000000.0,-707000000.0,-726000000.0,854000000.0,596000000.0,814000000.0,4649000000.0,16658000000.0,8494000000.0,baxter international inc,deerfield,1,38,0
139,1097059000.0,1045566000.0,349124000.0,34610000.0,4.468023172,0.0,2800000.0,699790000.0,1097059000.0,116206000.0,19014000.0,51553000.0,26172000.0,-14641000.0,-12295000.0,11857000.0,-646344000.0,397269000.0,novocure ltd,st. helier,1,38,0
140,4572700000.0,1306200000.0,272500000.0,-19719076.96,3.0111421,4400000.0,11300000.0,2751700000.0,4572700000.0,945700000.0,-342200000.0,-96600000.0,410400000.0,49200000.0,89400000.0,293700000.0,2278400000.0,1821000000.0,"hill-rom holdings, inc.",chicago,1,38,0
141,810497000.0,238054000.0,50473000.0,-10931000.0,1.114675611,407000.0,-5000.0,508662000.0,810497000.0,58944000.0,-3737000.0,-7044000.0,-392000.0,-2178000.0,1323000.0,36417000.0,11493000.0,301835000.0,cryolife inc,kennesaw,1,38,0
142,2161654.0,246302.0,28761.0,28761.0,0.001,14900.0,-3906959.45,5570294.0,2161654.0,4296812.0,3831151.0,-2188131.0,-1614258.0,-2235075.0,-4901401.445,331335.0,-5489464.0,-3408640.0,omnia wellness inc.,buffalo,4,38,0
143,10502286099.0,2904861081.0,579530904.7,46864812.07,13.64237779,81309955.47,29208922.93,9617776456.0,10585403370.0,2823953046.0,73281529.76,-239214715.2,216097660.8,125372717.1,144263039.5,1372191356.0,2499173838.0,1812078266.0,salona global medical device corp,del mar,4,38,0
144,2232792.0,2232792.0,2164669.0,1260965.0,0.001,334937.0,-4777340.51,607231.0,2232792.0,607231.0,1811238.0,-3329637.558,-550273.0,-2148376.0,-1853685.0,-165990463.8,-76706477.0,1625561.0,vivos inc,richland,4,38,0
145,181632000.0,126622000.0,49007000.0,1301416.791,0.001,20000.0,-1405000.0,48916000.0,181632000.0,26643000.0,3812000.0,-743000.0,-1917000.0,1305000.0,-76000.0,6399000.0,19095000.0,132716000.0,tactile systems technology inc,minneapolis,1,38,0
146,98192905.0,77084748.0,65609078.0,-5812523.0,0.001,43338.0,0.0,23807942.0,98192905.0,10795935.0,206405.0,-1591018.0,-4380482.0,-4677530.0,-4924733.0,3058348.0,-205471998.0,74384963.0,cytosorbents corp,monmouth junction,4,38,0
147,5151950.0,4809446.0,-68210248.81,-82468651.08,0.0,874.0,-3445535.781,221041.0,5151950.0,216608.0,72628365.3,-155234094.2,-3069991.0,-911961.0,-1622628.0,33916.0,-31197384.0,4930909.0,"renovacare, inc.",scottsdale,4,38,0
148,74419000.0,57032000.0,30541000.0,-5958000.0,0.001,29000.0,130000.0,71705000.0,74419000.0,14448000.0,1050000.0,-678000.0,-6409000.0,-7620000.0,-8995000.0,-64335054.67,-280393000.0,2714000.0,"apollo endosurgery, inc.",austin,4,38,0
149,187147000.0,147691000.0,85007000.0,-10805000.0,0.001,113000.0,-5000.0,101790000.0,187147000.0,50571000.0,-3224000.0,-2501000.0,-5080000.0,-10161000.0,-7262000.0,-163621096.7,-161585000.0,-7137000.0,"mimedx group, inc.",marietta,1,38,0
150,148098000.0,134878000.0,115783000.0,62616628.96,0.01,262000.0,-4437571.884,50932000.0,148098000.0,11578000.0,82874000.0,-1108000.0,-14940000.0,-7525000.0,-13473000.0,708000.0,-292946000.0,97166000.0,"neuronetics, inc.",malvern,4,38,0
151,441027000.0,206359000.0,122194650.0,-31184000.0,0.0001,10000.0,73000.0,257453932.9,441027000.0,107565000.0,128769000.0,-124847000.0,-35110000.0,-38205000.0,-35752000.0,66051000.0,-699107000.0,213514000.0,"alphatec holdings, inc.",carlsbad,2,38,0
152,223223000.0,185590000.0,59030000.0,22383000.0,-0.09346429,172000.0,77000.0,138986000.0,223223000.0,65815000.0,17615000.0,31249000.0,-26118000.0,-32818000.0,-14401000.0,12811000.0,-942786000.0,84237000.0,cerus corp,concord,1,38,0
153,272208000.0,249494000.0,176541000.0,-13977000.0,0.001,27000.0,49000.0,52294000.0,272208000.0,24350000.0,7029000.0,-477000.0,-20515000.0,-13088000.0,-12544000.0,7066000.0,-266651000.0,219914000.0,"inspire medical systems, inc.",golden valley,1,38,0
154,1802842000.0,973354000.0,462037000.0,65940000.0,0.1,2122000.0,6434000.0,268030825.7,1802842000.0,183664000.0,-2699000.0,-36660000.0,106082000.0,28398000.0,61040000.0,458785000.0,860781000.0,1557265000.0,icu medical inc/de,san clemente,1,38,0
155,795250000.0,698285000.0,98578000.0,3965000.0,0.001,63000.0,61000.0,449165000.0,795250000.0,108723000.0,17196000.0,-70855000.0,57580000.0,4008000.0,5432000.0,48890000.0,-651197000.0,346085000.0,tandem diabetes care inc,san diego,1,38,0
156,207332000.0,199112000.0,48125000.0,-5456000.0,0.0001,3000.0,-6622014.864,53134000.0,207332000.0,12624000.0,2817000.0,9449000.0,-17510000.0,-26223000.0,-24540000.0,7868000.0,-265500000.0,154198000.0,"si-bone, inc.",santa clara,4,38,0
157,1830213000.0,891998000.0,495569514.4,29386000.0,0.392208656,31279028.38,7388000.0,190940000.0,1830213000.0,130042000.0,32492000.0,-125257000.0,122759000.0,41545000.0,45876000.0,210749000.0,1131956000.0,1639273000.0,globus medical inc,audubon,1,38,0
158,177199000.0,94112000.0,62177000.0,31392000.0,0.05,694000.0,776000.0,36367000.0,177199000.0,17662000.0,198000.0,16644000.0,14500000.0,-3287000.0,-2384000.0,29112000.0,116354000.0,140832000.0,surmodics inc,eden prairie,2,38,0
159,599543000.0,556685000.0,146017000.0,101420000.0,0.001,35000.0,198000.0,241167000.0,599543000.0,73932000.0,-171332000.0,284132000.0,-11360000.0,-21590000.0,-15763000.0,18812000.0,-543984000.0,358376000.0,nevro corp,redwood city,1,38,0
160,54333000000.0,9538000000.0,3153000000.0,365000000.0,35.33425338,365000000.0,149000000.0,30297127569.0,54333000000.0,7749000000.0,-2164000000.0,-1186000000.0,3696000000.0,525000000.0,2304000000.0,6164000000.0,13821000000.0,24135000000.0,becton dickinson & co,franklin lakes,1,38,0
161,465049000.0,285050000.0,158120000.0,-2682000.0,0.0,0.0,3610000.0,60233000.0,465049000.0,46572000.0,-2530000.0,10370000.0,-3472000.0,-1364000.0,1798000.0,72034000.0,-95045000.0,404816000.0,orasure technologies inc,bethlehem,1,38,0
162,701075000.0,235944000.0,67619000.0,25675000.0,0.001,46000.0,66000.0,315992000.0,701075000.0,67433000.0,-7889000.0,47528000.0,-13849000.0,-33168000.0,-30962000.0,30175000.0,-363520000.0,385083000.0,"atricure, inc.",mason,1,38,0
163,307655000.0,145388000.0,10565000.0,-18196000.0,0.0003,5000.0,-598000.0,86054000.0,307655000.0,30329000.0,-2000.0,-7332000.0,-10891000.0,-14135000.0,-8819000.0,28242000.0,-175901000.0,221601000.0,orthopediatrics corp,warsaw,4,38,0
164,246505000.0,90020000.0,21541000.0,-5223000.0,0.01,222000.0,3720000.0,60672000.0,246505000.0,21480000.0,-18504000.0,-2462000.0,15971000.0,14228000.0,19051000.0,15794000.0,80253000.0,185833000.0,lemaitre vascular inc,burlington,2,38,0
165,212004000.0,174007000.0,157078000.0,140594000.0,0.001,234000.0,-36000.0,16443000.0,212004000.0,8307000.0,160108000.0,-700000.0,-18485000.0,-30512000.0,-31497000.0,9876000.0,-753424000.0,195561000.0,"asensus surgical, inc.",durham,4,38,0
166,17991000.0,14840000.0,8278000.0,29000.0,0.001,10000.0,-3326277.113,3000000.0,17991000.0,2170000.0,228000.0,-23000.0,-172000.0,-1126000.0,-2135000.0,303000.0,-133521000.0,11937000.0,nephros inc,south orange,4,38,0
167,1043725000.0,490535000.0,118296000.0,21550000.0,0.001,46000.0,487000.0,459400000.0,1043725000.0,349477000.0,33776000.0,-23297000.0,11569000.0,-17482000.0,-14222000.0,54380000.0,-349569000.0,584325000.0,glaukos corp,san clemente,1,38,0
168,1458394000.0,729873000.0,175454000.0,-57256000.0,0.01,454000.0,17175000.0,150872000.0,1458394000.0,113123000.0,-7470000.0,-109055000.0,55359000.0,-26525000.0,-49285000.0,198234000.0,801482000.0,1307522000.0,abiomed inc,danvers,1,38,0
169,142298000.0,140823000.0,119621000.0,96239764.91,0.001,44384675.43,0.0,39387000.0,142298000.0,9865000.0,106585000.0,-866000.0,-4177000.0,-5083000.0,-4051000.0,1475000.0,-28868000.0,102911000.0,"treace medical concepts, inc.",ponte vedra,4,38,0
170,212619000.0,127963000.0,45126000.0,-8011000.0,0.01,14651754.37,1143000.0,80591000.0,212619000.0,71975000.0,-13963000.0,-2457000.0,8411000.0,4420000.0,6787000.0,25590000.0,-214413000.0,132028000.0,"antares pharma, inc.",ewing,2,38,0
171,565512000.0,332183000.0,231140000.0,-10041000.0,0.0001,5000.0,3296000.0,61247000.0,565512000.0,24387000.0,168788000.0,-141234000.0,-37536000.0,-25148000.0,-37626000.0,5958000.0,-282150000.0,504265000.0,"axonics, inc.",irvine,1,38,0
172,397212000.0,220162000.0,120697000.0,43884000.0,0.01,39610642.9,158000.0,59051000.0,397212000.0,43577000.0,94583000.0,-40448000.0,-10091000.0,-17933000.0,-11134000.0,38905000.0,-237190000.0,338161000.0,seaspine holdings corp,carlsbad,2,38,0
173,1642393000.0,449782000.0,69672000.0,12756000.0,0.0,623591000.0,1949000.0,649959000.0,1642393000.0,210604000.0,-48075000.0,-15260000.0,76440000.0,4916000.0,8895000.0,373801000.0,373677000.0,992434000.0,merit medical systems inc,south jordan,1,38,0
174,31168000000.0,6758000000.0,2675000000.0,903000000.0,0.01,17000000.0,-37000000.0,19836582241.0,31168000000.0,4073000000.0,-93000000.0,71000000.0,927000000.0,247252999.2,632000000.0,2082000000.0,-1878000000.0,404279979.3,boston scientific corp,marlborough,1,38,0
175,75579599.0,68637270.0,55159661.0,5090933.0,0.0001,1232.0,772221.0,10677485.0,75579599.0,6297193.0,-31886.0,609047.0,4513772.0,2856543.0,1844226.0,2092224.0,40525994.0,64902114.0,iradimed corp,winter springs,4,38,0
176,1923700000.0,1252900000.0,854600000.0,-52600000.0,0.001,100000.0,-3100000.0,1464600000.0,1923700000.0,213300000.0,0.0,-34100000.0,-16800000.0,-25000000.0,42600000.0,505500000.0,-691300000.0,459100000.0,insulet corp,acton,1,38,0
177,363131000.0,177761000.0,97181000.0,1364000.0,0.01,144000.0,976000.0,170648187.1,363131000.0,41367000.0,143000.0,-583000.0,1863000.0,6531000.0,10438000.0,49540000.0,230813000.0,286804000.0,"anika therapeutics, inc.",bedford,2,38,0
178,217286000.0,86466000.0,30273000.0,6039000.0,0.01,75000.0,2640000.0,30972000.0,217286000.0,19639000.0,-587000.0,-3261000.0,9887000.0,8878000.0,11506000.0,53695000.0,153799000.0,186314000.0,ufp technologies inc,newburyport,2,38,0
179,66561000.0,53599000.0,37889000.0,10703000.0,0.01,251000.0,0.0,15534000.0,66561000.0,14460000.0,16616000.0,-336000.0,-5577000.0,-3280000.0,-4404000.0,921000.0,-246858000.0,51027000.0,icad inc,nashua,4,38,0
180,200860000.0,92368000.0,21364000.0,8783000.0,0.001,33000.0,-862000.0,159229000.0,200860000.0,45395000.0,2512000.0,36775000.0,-30388000.0,-16601000.0,-34648000.0,5427000.0,-339707000.0,41631000.0,"intersect ent, inc.",menlo park,2,38,0
181,168206000.0,158537000.0,101849000.0,32383000.0,0.001,35000.0,-5547795.449,72068000.0,168206000.0,16663000.0,2965000.0,50426000.0,-21008000.0,-10539000.0,-20115000.0,3428000.0,-260124000.0,96138000.0,silk road medical inc,sunnyvale,1,38,0
182,72484000.0,51566000.0,34554000.0,-6045000.0,0.01,110000.0,0.0,10856000.0,72484000.0,7723000.0,170000.0,-134000.0,-6081000.0,-4362000.0,-4375000.0,734000.0,-67537000.0,61628000.0,"lensar, inc.",orlando,4,38,0
183,502010000.0,258452000.0,79968000.0,-16299000.0,0.1,1967000.0,2248000.0,139726000.0,502010000.0,81646000.0,-6528000.0,-9792000.0,264000.0,-3396000.0,4267000.0,62268000.0,55983000.0,362284000.0,orthofix medical inc.,lewisville,1,38,0
184,116794000.0,70587000.0,59506000.0,7916000.0,0.01,36000.0,2273000.0,9429000.0,116794000.0,4431000.0,-1985000.0,-222000.0,10225000.0,-27249490.53,8652000.0,10812000.0,115326000.0,107365000.0,utah medical products inc,midvale,4,38,0
